country,day,domestic_flights,international_departures,international_arrivals,total_flights
Brazil,2020-03-30,9.0,15.0,19.0,43.0
Brazil,2020-03-31,7.0,20.0,14.0,41.0
Brazil,2020-04-01,7.0,18.0,10.0,35.0
Brazil,2020-04-02,5.0,7.0,13.0,25.0
Brazil,2020-04-03,8.0,12.0,9.0,29.0
Brazil,2020-04-04,3.0,7.0,7.0,17.0
Brazil,2020-04-06,9.0,9.0,7.0,25.0
Brazil,2020-04-07,5.0,12.0,9.0,26.0
Brazil,2020-04-08,1.0,12.0,11.0,24.0
Brazil,2020-04-09,1.0,6.0,12.0,19.0
Brazil,2020-04-10,6.0,7.0,9.0,22.0
Brazil,2020-04-11,3.0,10.0,6.0,19.0
Brazil,2020-04-12,2.0,9.0,6.0,17.0
Brazil,2020-04-13,7.0,8.0,12.0,27.0
Brazil,2020-04-14,2.0,11.0,9.0,22.0
Brazil,2020-04-16,1.0,2.0,11.0,14.0
Brazil,2020-04-17,4.0,9.0,6.0,19.0
Brazil,2020-04-18,2.0,4.0,7.0,13.0
Brazil,2020-04-19,1.0,7.0,8.0,16.0
Brazil,2020-04-20,9.0,10.0,10.0,29.0
Brazil,2020-04-21,3.0,11.0,12.0,26.0
Brazil,2020-04-22,6.0,8.0,10.0,24.0
Brazil,2020-04-23,3.0,7.0,9.0,19.0
Brazil,2020-04-24,5.0,7.0,6.0,18.0
Brazil,2020-04-25,1.0,4.0,6.0,11.0
Brazil,2020-04-26,1.0,8.0,6.0,15.0
Brazil,2020-04-27,5.0,8.0,10.0,23.0
Brazil,2020-04-30,1.0,4.0,13.0,18.0
Brunei,2020-01-02,1.0,11.0,14.0,26.0
Brunei,2020-01-11,1.0,11.0,12.0,24.0
Brunei,2020-03-07,1.0,7.0,8.0,16.0
Brunei,2020-03-15,1.0,9.0,15.0,25.0
Canada,2020-01-01,317.0,432.0,426.0,1175.0
Canada,2020-01-02,327.0,470.0,471.0,1268.0
Canada,2020-01-03,292.0,387.0,417.0,1096.0
Canada,2020-01-04,297.0,451.0,441.0,1189.0
Canada,2020-01-05,291.0,466.0,458.0,1215.0
Canada,2020-01-06,344.0,494.0,492.0,1330.0
Canada,2020-01-07,354.0,472.0,475.0,1301.0
Canada,2020-01-08,298.0,382.0,395.0,1075.0
Canada,2020-01-09,315.0,476.0,461.0,1252.0
Canada,2020-01-10,316.0,483.0,493.0,1292.0
Canada,2020-01-11,275.0,444.0,413.0,1132.0
Canada,2020-01-12,256.0,402.0,376.0,1034.0
Canada,2020-01-13,318.0,421.0,396.0,1135.0
Canada,2020-01-14,328.0,492.0,470.0,1290.0
Canada,2020-01-15,282.0,440.0,441.0,1163.0
Canada,2020-01-16,311.0,452.0,436.0,1199.0
Canada,2020-01-17,319.0,481.0,497.0,1297.0
Canada,2020-01-18,206.0,272.0,250.0,728.0
Canada,2020-01-19,255.0,386.0,384.0,1025.0
Canada,2020-01-20,284.0,392.0,424.0,1100.0
Canada,2020-01-21,373.0,486.0,458.0,1317.0
Canada,2020-01-22,288.0,381.0,378.0,1047.0
Canada,2020-01-23,325.0,465.0,457.0,1247.0
Canada,2020-01-24,315.0,472.0,499.0,1286.0
Canada,2020-01-25,295.0,480.0,410.0,1185.0
Canada,2020-01-26,251.0,370.0,368.0,989.0
Canada,2020-01-27,338.0,466.0,497.0,1301.0
Canada,2020-01-28,333.0,478.0,477.0,1288.0
Canada,2020-01-29,314.0,426.0,452.0,1192.0
Canada,2020-01-30,284.0,472.0,462.0,1218.0
Canada,2020-01-31,258.0,425.0,426.0,1109.0
Canada,2020-02-01,262.0,466.0,430.0,1158.0
Canada,2020-02-02,228.0,429.0,413.0,1070.0
Canada,2020-02-03,323.0,493.0,483.0,1299.0
Canada,2020-02-04,318.0,472.0,477.0,1267.0
Canada,2020-02-05,316.0,443.0,442.0,1201.0
Canada,2020-02-06,310.0,450.0,438.0,1198.0
Canada,2020-02-07,314.0,439.0,454.0,1207.0
Canada,2020-02-08,282.0,475.0,437.0,1194.0
Canada,2020-02-09,274.0,442.0,444.0,1160.0
Canada,2020-02-10,334.0,472.0,448.0,1254.0
Canada,2020-02-11,334.0,491.0,486.0,1311.0
Canada,2020-02-12,341.0,451.0,459.0,1251.0
Canada,2020-02-13,334.0,452.0,451.0,1237.0
Canada,2020-02-14,324.0,501.0,508.0,1333.0
Canada,2020-02-15,257.0,404.0,404.0,1065.0
Canada,2020-02-16,269.0,459.0,442.0,1170.0
Canada,2020-02-17,318.0,490.0,489.0,1297.0
Canada,2020-02-18,323.0,467.0,460.0,1250.0
Canada,2020-02-19,328.0,472.0,503.0,1303.0
Canada,2020-02-20,323.0,489.0,486.0,1298.0
Canada,2020-02-21,338.0,506.0,517.0,1361.0
Canada,2020-02-22,278.0,462.0,442.0,1182.0
Canada,2020-02-23,262.0,466.0,443.0,1171.0
Canada,2020-02-24,317.0,496.0,504.0,1317.0
Canada,2020-02-25,336.0,464.0,500.0,1300.0
Canada,2020-02-26,310.0,444.0,440.0,1194.0
Canada,2020-02-27,278.0,423.0,402.0,1103.0
Canada,2020-02-28,303.0,458.0,486.0,1247.0
Canada,2020-02-29,267.0,471.0,449.0,1187.0
Canada,2020-03-01,247.0,421.0,405.0,1073.0
Canada,2020-03-02,317.0,479.0,468.0,1264.0
Canada,2020-03-03,335.0,457.0,464.0,1256.0
Canada,2020-03-04,311.0,443.0,420.0,1174.0
Canada,2020-03-05,326.0,443.0,449.0,1218.0
Canada,2020-03-06,324.0,469.0,462.0,1255.0
Canada,2020-03-07,263.0,453.0,426.0,1142.0
Canada,2020-03-08,272.0,476.0,450.0,1198.0
Canada,2020-03-09,329.0,464.0,475.0,1268.0
Canada,2020-03-10,341.0,447.0,461.0,1249.0
Canada,2020-03-11,325.0,474.0,430.0,1229.0
Canada,2020-03-12,301.0,485.0,428.0,1214.0
Canada,2020-03-13,328.0,456.0,479.0,1263.0
Canada,2020-03-14,274.0,444.0,435.0,1153.0
Canada,2020-03-15,271.0,434.0,418.0,1123.0
Canada,2020-03-16,281.0,412.0,395.0,1088.0
Canada,2020-03-17,276.0,391.0,380.0,1047.0
Canada,2020-03-18,282.0,381.0,356.0,1019.0
Canada,2020-03-19,257.0,382.0,342.0,981.0
Canada,2020-03-20,260.0,349.0,373.0,982.0
Canada,2020-03-21,224.0,290.0,296.0,810.0
Canada,2020-03-22,173.0,277.0,251.0,701.0
Canada,2020-03-23,187.0,204.0,226.0,617.0
Canada,2020-03-24,154.0,169.0,163.0,486.0
Canada,2020-03-25,127.0,150.0,134.0,411.0
Canada,2020-03-26,109.0,128.0,124.0,361.0
Canada,2020-03-27,97.0,124.0,109.0,330.0
Canada,2020-03-28,91.0,92.0,88.0,271.0
Canada,2020-03-29,74.0,77.0,75.0,226.0
Canada,2020-03-30,88.0,78.0,73.0,239.0
Canada,2020-03-31,79.0,82.0,88.0,249.0
Canada,2020-04-01,95.0,77.0,69.0,241.0
Canada,2020-04-02,100.0,59.0,63.0,222.0
Canada,2020-04-03,89.0,66.0,58.0,213.0
Canada,2020-04-04,80.0,58.0,47.0,185.0
Canada,2020-04-05,71.0,47.0,49.0,167.0
Canada,2020-04-06,48.0,47.0,39.0,134.0
Canada,2020-04-07,77.0,47.0,39.0,163.0
Canada,2020-04-08,69.0,47.0,46.0,162.0
Canada,2020-04-09,69.0,40.0,60.0,169.0
Canada,2020-04-10,63.0,45.0,46.0,154.0
Canada,2020-04-11,56.0,43.0,42.0,141.0
Canada,2020-04-12,47.0,39.0,36.0,122.0
Canada,2020-04-13,54.0,36.0,67.0,157.0
Canada,2020-04-14,71.0,44.0,46.0,161.0
Canada,2020-04-15,77.0,41.0,44.0,162.0
Canada,2020-04-16,53.0,40.0,32.0,125.0
Canada,2020-04-17,68.0,49.0,47.0,164.0
Canada,2020-04-18,66.0,36.0,34.0,136.0
Canada,2020-04-19,45.0,29.0,31.0,105.0
Canada,2020-04-20,42.0,32.0,32.0,106.0
Canada,2020-04-21,62.0,38.0,45.0,145.0
Canada,2020-04-22,71.0,41.0,38.0,150.0
Canada,2020-04-23,60.0,36.0,32.0,128.0
Canada,2020-04-24,51.0,41.0,41.0,133.0
Canada,2020-04-25,52.0,39.0,29.0,120.0
Canada,2020-04-26,30.0,24.0,25.0,79.0
Canada,2020-04-27,41.0,22.0,26.0,89.0
Canada,2020-04-28,44.0,31.0,28.0,103.0
Canada,2020-04-29,55.0,31.0,29.0,115.0
Canada,2020-04-30,59.0,33.0,29.0,121.0
Chile,2020-01-14,1.0,40.0,53.0,94.0
Chile,2020-03-09,1.0,122.0,21.0,144.0
Chile,2020-03-12,1.0,65.0,79.0,145.0
Chile,2020-03-19,1.0,70.0,62.0,133.0
Chile,2020-03-24,1.0,19.0,72.0,92.0
Chile,2020-03-30,1.0,7.0,63.0,71.0
China,2020-01-01,28.0,19.0,32.0,79.0
China,2020-01-02,29.0,18.0,41.0,88.0
China,2020-01-03,25.0,16.0,20.0,61.0
China,2020-01-04,29.0,17.0,38.0,84.0
China,2020-01-05,31.0,19.0,36.0,86.0
China,2020-01-06,29.0,29.0,34.0,92.0
China,2020-01-07,30.0,20.0,39.0,89.0
China,2020-01-08,30.0,14.0,22.0,66.0
China,2020-01-09,33.0,19.0,35.0,87.0
China,2020-01-10,30.0,18.0,34.0,82.0
China,2020-01-11,27.0,23.0,44.0,94.0
China,2020-01-12,26.0,20.0,31.0,77.0
China,2020-01-13,30.0,17.0,33.0,80.0
China,2020-01-14,25.0,18.0,32.0,75.0
China,2020-01-15,25.0,21.0,32.0,78.0
China,2020-01-16,27.0,23.0,34.0,84.0
China,2020-01-17,28.0,18.0,43.0,89.0
China,2020-01-18,22.0,15.0,44.0,81.0
China,2020-01-19,28.0,19.0,33.0,80.0
China,2020-01-20,25.0,18.0,25.0,68.0
China,2020-01-21,27.0,21.0,35.0,83.0
China,2020-01-22,29.0,13.0,17.0,59.0
China,2020-01-23,29.0,19.0,30.0,78.0
China,2020-01-24,25.0,18.0,26.0,69.0
China,2020-01-25,21.0,18.0,33.0,72.0
China,2020-01-26,25.0,13.0,20.0,58.0
China,2020-01-27,26.0,21.0,33.0,80.0
China,2020-01-28,27.0,19.0,40.0,86.0
China,2020-01-29,22.0,17.0,33.0,72.0
China,2020-01-30,17.0,20.0,32.0,69.0
China,2020-01-31,16.0,10.0,21.0,47.0
China,2020-02-01,18.0,15.0,33.0,66.0
China,2020-02-02,12.0,11.0,18.0,41.0
China,2020-02-03,13.0,13.0,26.0,52.0
China,2020-02-04,8.0,10.0,16.0,34.0
China,2020-02-05,13.0,10.0,15.0,38.0
China,2020-02-06,13.0,10.0,19.0,42.0
China,2020-02-07,17.0,6.0,14.0,37.0
China,2020-02-08,14.0,4.0,10.0,28.0
China,2020-02-09,16.0,7.0,11.0,34.0
China,2020-02-10,11.0,4.0,10.0,25.0
China,2020-02-11,10.0,5.0,6.0,21.0
China,2020-02-12,6.0,2.0,4.0,12.0
China,2020-02-13,9.0,6.0,10.0,25.0
China,2020-02-14,8.0,6.0,7.0,21.0
China,2020-02-15,7.0,4.0,9.0,20.0
China,2020-02-16,10.0,4.0,8.0,22.0
China,2020-02-17,11.0,4.0,10.0,25.0
China,2020-02-18,11.0,4.0,7.0,22.0
China,2020-02-19,11.0,3.0,5.0,19.0
China,2020-02-20,13.0,3.0,4.0,20.0
China,2020-02-21,16.0,4.0,5.0,25.0
China,2020-02-22,16.0,5.0,4.0,25.0
China,2020-02-23,15.0,5.0,5.0,25.0
China,2020-02-24,20.0,6.0,6.0,32.0
China,2020-02-25,21.0,1.0,3.0,25.0
China,2020-02-26,20.0,1.0,2.0,23.0
China,2020-02-27,25.0,4.0,7.0,36.0
China,2020-02-28,25.0,4.0,3.0,32.0
China,2020-02-29,27.0,4.0,4.0,35.0
China,2020-03-01,31.0,8.0,5.0,44.0
China,2020-03-02,28.0,6.0,7.0,41.0
China,2020-03-03,22.0,4.0,5.0,31.0
China,2020-03-04,21.0,4.0,8.0,33.0
China,2020-03-05,24.0,5.0,9.0,38.0
China,2020-03-06,24.0,10.0,7.0,41.0
China,2020-03-07,22.0,4.0,4.0,30.0
China,2020-03-08,27.0,6.0,3.0,36.0
China,2020-03-09,26.0,5.0,6.0,37.0
China,2020-03-10,19.0,4.0,7.0,30.0
China,2020-03-11,20.0,3.0,5.0,28.0
China,2020-03-12,17.0,6.0,5.0,28.0
China,2020-03-13,17.0,5.0,9.0,31.0
China,2020-03-14,19.0,2.0,6.0,27.0
China,2020-03-15,19.0,4.0,5.0,28.0
China,2020-03-16,16.0,6.0,5.0,27.0
China,2020-03-17,15.0,6.0,4.0,25.0
China,2020-03-18,14.0,2.0,5.0,21.0
China,2020-03-19,13.0,3.0,3.0,19.0
China,2020-03-20,14.0,6.0,3.0,23.0
China,2020-03-21,14.0,3.0,3.0,20.0
China,2020-03-22,13.0,3.0,3.0,19.0
China,2020-03-23,7.0,4.0,2.0,13.0
China,2020-03-25,1.0,3.0,3.0,7.0
China,2020-03-26,7.0,4.0,4.0,15.0
China,2020-03-27,11.0,4.0,3.0,18.0
China,2020-03-28,16.0,2.0,6.0,24.0
China,2020-03-29,23.0,2.0,8.0,33.0
China,2020-03-30,20.0,3.0,4.0,27.0
China,2020-03-31,23.0,2.0,7.0,32.0
China,2020-04-01,19.0,3.0,3.0,25.0
China,2020-04-02,17.0,1.0,7.0,25.0
China,2020-04-03,23.0,2.0,9.0,34.0
China,2020-04-04,17.0,1.0,3.0,21.0
China,2020-04-05,18.0,1.0,5.0,24.0
China,2020-04-06,22.0,,3.0,
China,2020-04-07,21.0,1.0,4.0,26.0
China,2020-04-08,22.0,1.0,5.0,28.0
China,2020-04-09,20.0,2.0,5.0,27.0
China,2020-04-10,23.0,6.0,5.0,34.0
China,2020-04-11,19.0,,1.0,
China,2020-04-12,23.0,1.0,3.0,27.0
China,2020-04-13,22.0,1.0,4.0,27.0
China,2020-04-14,28.0,7.0,8.0,43.0
China,2020-04-15,29.0,10.0,8.0,47.0
China,2020-04-16,14.0,8.0,4.0,26.0
China,2020-04-17,32.0,7.0,5.0,44.0
China,2020-04-18,29.0,5.0,4.0,38.0
China,2020-04-19,28.0,8.0,5.0,41.0
China,2020-04-20,22.0,2.0,4.0,28.0
China,2020-04-21,25.0,3.0,6.0,34.0
China,2020-04-22,22.0,2.0,6.0,30.0
China,2020-04-23,22.0,2.0,4.0,28.0
China,2020-04-24,27.0,4.0,4.0,35.0
China,2020-04-25,24.0,1.0,4.0,29.0
China,2020-04-26,25.0,3.0,3.0,31.0
China,2020-04-27,26.0,2.0,5.0,33.0
China,2020-04-28,29.0,1.0,5.0,35.0
Colombia,2020-01-01,1.0,48.0,29.0,78.0
Colombia,2020-01-03,1.0,39.0,30.0,70.0
Colombia,2020-01-04,1.0,46.0,44.0,91.0
Colombia,2020-01-06,2.0,43.0,38.0,83.0
Colombia,2020-01-07,2.0,37.0,31.0,70.0
Colombia,2020-01-09,2.0,46.0,36.0,84.0
Colombia,2020-01-10,3.0,45.0,35.0,83.0
Colombia,2020-01-11,1.0,49.0,38.0,88.0
Colombia,2020-01-12,1.0,45.0,37.0,83.0
Colombia,2020-01-13,1.0,36.0,23.0,60.0
Colombia,2020-01-14,1.0,41.0,40.0,82.0
Colombia,2020-01-15,2.0,53.0,38.0,93.0
Colombia,2020-01-16,1.0,45.0,43.0,89.0
Colombia,2020-01-17,1.0,50.0,37.0,88.0
Colombia,2020-01-18,2.0,37.0,25.0,64.0
Colombia,2020-01-24,1.0,51.0,38.0,90.0
Colombia,2020-01-25,2.0,47.0,43.0,92.0
Colombia,2020-01-27,1.0,54.0,49.0,104.0
Colombia,2020-02-03,3.0,46.0,50.0,99.0
Colombia,2020-02-05,1.0,54.0,45.0,100.0
Colombia,2020-02-08,1.0,51.0,45.0,97.0
Colombia,2020-02-10,1.0,48.0,41.0,90.0
Colombia,2020-02-11,1.0,47.0,38.0,86.0
Colombia,2020-02-12,1.0,52.0,39.0,92.0
Colombia,2020-02-14,1.0,42.0,27.0,70.0
Colombia,2020-02-16,1.0,48.0,36.0,85.0
Colombia,2020-02-17,2.0,38.0,36.0,76.0
Colombia,2020-02-18,1.0,38.0,35.0,74.0
Colombia,2020-02-20,2.0,45.0,43.0,90.0
Colombia,2020-02-21,1.0,42.0,47.0,90.0
Colombia,2020-02-22,2.0,48.0,42.0,92.0
Colombia,2020-02-23,1.0,48.0,47.0,96.0
Colombia,2020-02-24,1.0,45.0,36.0,82.0
Colombia,2020-02-26,2.0,48.0,38.0,88.0
Colombia,2020-02-28,1.0,42.0,43.0,86.0
Colombia,2020-03-01,1.0,32.0,34.0,67.0
Colombia,2020-03-02,2.0,39.0,30.0,71.0
Colombia,2020-03-03,1.0,33.0,34.0,68.0
Colombia,2020-03-05,1.0,40.0,36.0,77.0
Colombia,2020-03-06,1.0,46.0,42.0,89.0
Colombia,2020-03-08,2.0,43.0,39.0,84.0
Colombia,2020-03-09,1.0,37.0,32.0,70.0
Colombia,2020-03-11,1.0,41.0,42.0,84.0
Colombia,2020-03-14,1.0,46.0,39.0,86.0
Colombia,2020-03-15,2.0,42.0,44.0,88.0
Colombia,2020-03-18,1.0,28.0,26.0,55.0
Colombia,2020-03-19,1.0,30.0,28.0,59.0
Colombia,2020-04-22,1.0,17.0,9.0,27.0
Colombia,2020-04-23,3.0,8.0,5.0,16.0
Colombia,2020-04-24,4.0,4.0,4.0,12.0
Colombia,2020-04-25,1.0,8.0,5.0,14.0
Colombia,2020-04-26,1.0,24.0,13.0,38.0
Cook Islands,2020-03-16,1.0,3.0,37.0,41.0
Costa Rica,2020-01-04,1.0,38.0,44.0,83.0
Costa Rica,2020-01-05,2.0,49.0,43.0,94.0
Costa Rica,2020-01-07,1.0,33.0,38.0,72.0
Costa Rica,2020-01-08,1.0,25.0,25.0,51.0
Costa Rica,2020-01-09,1.0,34.0,38.0,73.0
Costa Rica,2020-01-13,1.0,23.0,24.0,48.0
Costa Rica,2020-01-22,2.0,25.0,30.0,57.0
Costa Rica,2020-01-25,1.0,36.0,40.0,77.0
Costa Rica,2020-01-26,2.0,24.0,30.0,56.0
Costa Rica,2020-01-27,1.0,36.0,31.0,68.0
Costa Rica,2020-01-30,2.0,33.0,38.0,73.0
Costa Rica,2020-01-31,1.0,25.0,25.0,51.0
Costa Rica,2020-02-01,1.0,33.0,42.0,76.0
Costa Rica,2020-02-04,1.0,36.0,38.0,75.0
Costa Rica,2020-02-07,1.0,37.0,31.0,69.0
Costa Rica,2020-02-09,1.0,43.0,34.0,78.0
Costa Rica,2020-02-11,1.0,32.0,35.0,68.0
Costa Rica,2020-02-19,1.0,39.0,35.0,75.0
Costa Rica,2020-02-22,1.0,35.0,43.0,79.0
Costa Rica,2020-03-04,1.0,37.0,37.0,75.0
Costa Rica,2020-03-07,1.0,36.0,45.0,82.0
Costa Rica,2020-03-09,1.0,36.0,33.0,70.0
Costa Rica,2020-03-11,1.0,40.0,35.0,76.0
Costa Rica,2020-03-14,1.0,40.0,48.0,89.0
Costa Rica,2020-04-29,1.0,4.0,3.0,8.0
Croatia,2020-01-01,4.0,20.0,19.0,43.0
Croatia,2020-01-02,8.0,26.0,27.0,61.0
Croatia,2020-01-03,7.0,30.0,29.0,66.0
Croatia,2020-01-04,5.0,25.0,23.0,53.0
Croatia,2020-01-05,5.0,27.0,30.0,62.0
Croatia,2020-01-06,5.0,26.0,24.0,55.0
Croatia,2020-01-07,7.0,27.0,26.0,60.0
Croatia,2020-01-08,6.0,27.0,24.0,57.0
Croatia,2020-01-09,8.0,25.0,26.0,59.0
Croatia,2020-01-10,1.0,14.0,14.0,29.0
Croatia,2020-01-11,4.0,11.0,16.0,31.0
Croatia,2020-01-12,5.0,24.0,26.0,55.0
Croatia,2020-01-13,6.0,25.0,22.0,53.0
Croatia,2020-01-14,5.0,24.0,24.0,53.0
Croatia,2020-01-15,5.0,24.0,24.0,53.0
Croatia,2020-01-16,7.0,25.0,24.0,56.0
Croatia,2020-01-17,4.0,27.0,27.0,58.0
Croatia,2020-01-18,7.0,21.0,21.0,49.0
Croatia,2020-01-19,5.0,26.0,26.0,57.0
Croatia,2020-01-20,5.0,23.0,22.0,50.0
Croatia,2020-01-21,6.0,23.0,21.0,50.0
Croatia,2020-01-22,4.0,26.0,26.0,56.0
Croatia,2020-01-23,6.0,23.0,23.0,52.0
Croatia,2020-01-24,5.0,25.0,26.0,56.0
Croatia,2020-01-25,6.0,21.0,20.0,47.0
Croatia,2020-01-26,5.0,23.0,29.0,57.0
Croatia,2020-01-27,5.0,24.0,26.0,55.0
Croatia,2020-01-28,6.0,21.0,23.0,50.0
Croatia,2020-01-29,4.0,22.0,24.0,50.0
Croatia,2020-01-30,7.0,24.0,24.0,55.0
Croatia,2020-01-31,4.0,20.0,24.0,48.0
Croatia,2020-02-01,6.0,20.0,22.0,48.0
Croatia,2020-02-02,5.0,22.0,26.0,53.0
Croatia,2020-02-03,5.0,26.0,27.0,58.0
Croatia,2020-02-04,9.0,23.0,24.0,56.0
Croatia,2020-02-05,5.0,26.0,26.0,57.0
Croatia,2020-02-06,6.0,27.0,25.0,58.0
Croatia,2020-02-07,4.0,27.0,29.0,60.0
Croatia,2020-02-08,5.0,23.0,23.0,51.0
Croatia,2020-02-09,6.0,23.0,25.0,54.0
Croatia,2020-02-10,5.0,19.0,20.0,44.0
Croatia,2020-02-11,5.0,26.0,28.0,59.0
Croatia,2020-02-12,6.0,26.0,27.0,59.0
Croatia,2020-02-13,6.0,28.0,30.0,64.0
Croatia,2020-02-14,5.0,28.0,28.0,61.0
Croatia,2020-02-15,2.0,16.0,17.0,35.0
Croatia,2020-02-16,5.0,26.0,28.0,59.0
Croatia,2020-02-17,5.0,25.0,25.0,55.0
Croatia,2020-02-18,7.0,26.0,25.0,58.0
Croatia,2020-02-19,4.0,25.0,25.0,54.0
Croatia,2020-02-20,4.0,25.0,26.0,55.0
Croatia,2020-02-21,4.0,26.0,27.0,57.0
Croatia,2020-02-22,5.0,21.0,22.0,48.0
Croatia,2020-02-23,3.0,24.0,25.0,52.0
Croatia,2020-02-24,3.0,27.0,26.0,56.0
Croatia,2020-02-25,4.0,26.0,25.0,55.0
Croatia,2020-02-26,5.0,24.0,22.0,51.0
Croatia,2020-02-27,4.0,28.0,26.0,58.0
Croatia,2020-02-28,2.0,25.0,29.0,56.0
Croatia,2020-02-29,1.0,19.0,22.0,42.0
Croatia,2020-03-01,4.0,24.0,28.0,56.0
Croatia,2020-03-02,3.0,25.0,28.0,56.0
Croatia,2020-03-03,4.0,24.0,28.0,56.0
Croatia,2020-03-04,3.0,26.0,27.0,56.0
Croatia,2020-03-05,4.0,23.0,25.0,52.0
Croatia,2020-03-06,3.0,26.0,31.0,60.0
Croatia,2020-03-07,4.0,21.0,24.0,49.0
Croatia,2020-03-08,4.0,25.0,28.0,57.0
Croatia,2020-03-09,4.0,21.0,24.0,49.0
Croatia,2020-03-10,5.0,21.0,23.0,49.0
Croatia,2020-03-11,3.0,21.0,23.0,47.0
Croatia,2020-03-12,5.0,20.0,23.0,48.0
Croatia,2020-03-13,3.0,21.0,24.0,48.0
Croatia,2020-03-14,2.0,15.0,19.0,36.0
Croatia,2020-03-15,4.0,19.0,23.0,46.0
Croatia,2020-03-16,4.0,15.0,20.0,39.0
Croatia,2020-03-17,4.0,14.0,17.0,35.0
Croatia,2020-03-18,4.0,12.0,15.0,31.0
Croatia,2020-03-19,4.0,13.0,14.0,31.0
Croatia,2020-03-20,5.0,9.0,11.0,25.0
Croatia,2020-03-21,2.0,6.0,10.0,18.0
Croatia,2020-03-23,3.0,6.0,7.0,16.0
Croatia,2020-03-24,1.0,5.0,6.0,12.0
Czech Republic,2020-02-07,1.0,69.0,73.0,143.0
Czech Republic,2020-02-08,1.0,44.0,44.0,89.0
Czech Republic,2020-02-09,1.0,55.0,52.0,108.0
Czech Republic,2020-02-10,1.0,65.0,72.0,138.0
Czech Republic,2020-02-11,1.0,51.0,57.0,109.0
Czech Republic,2020-02-12,1.0,53.0,60.0,114.0
Czech Republic,2020-02-13,1.0,62.0,70.0,133.0
Czech Republic,2020-02-14,2.0,73.0,76.0,151.0
Czech Republic,2020-02-15,1.0,44.0,46.0,91.0
Czech Republic,2020-02-16,1.0,65.0,66.0,132.0
Czech Republic,2020-02-17,1.0,72.0,76.0,149.0
Czech Republic,2020-02-18,1.0,50.0,55.0,106.0
Czech Republic,2020-02-19,1.0,53.0,59.0,113.0
Czech Republic,2020-02-20,1.0,58.0,63.0,122.0
Czech Republic,2020-02-21,1.0,79.0,74.0,154.0
Czech Republic,2020-02-22,1.0,47.0,51.0,99.0
Czech Republic,2020-02-28,2.0,73.0,78.0,153.0
Czech Republic,2020-03-02,3.0,68.0,73.0,144.0
Czech Republic,2020-03-06,1.0,69.0,74.0,144.0
Czech Republic,2020-03-07,1.0,43.0,44.0,88.0
Czech Republic,2020-03-08,2.0,63.0,62.0,127.0
Czech Republic,2020-03-09,2.0,66.0,68.0,136.0
Czech Republic,2020-03-10,1.0,47.0,51.0,99.0
Czech Republic,2020-04-05,1.0,1.0,1.0,3.0
Czech Republic,2020-04-24,1.0,1.0,1.0,3.0
Denmark,2020-01-01,7.0,123.0,126.0,256.0
Denmark,2020-01-02,25.0,173.0,181.0,379.0
Denmark,2020-01-03,24.0,156.0,154.0,334.0
Denmark,2020-01-04,16.0,113.0,115.0,244.0
Denmark,2020-01-05,21.0,156.0,155.0,332.0
Denmark,2020-01-06,29.0,203.0,203.0,435.0
Denmark,2020-01-07,34.0,171.0,172.0,377.0
Denmark,2020-01-08,35.0,172.0,168.0,375.0
Denmark,2020-01-09,31.0,177.0,178.0,386.0
Denmark,2020-01-10,28.0,185.0,197.0,410.0
Denmark,2020-01-11,10.0,105.0,107.0,222.0
Denmark,2020-01-12,21.0,147.0,149.0,317.0
Denmark,2020-01-13,27.0,192.0,193.0,412.0
Denmark,2020-01-14,34.0,186.0,180.0,400.0
Denmark,2020-01-15,31.0,181.0,180.0,392.0
Denmark,2020-01-16,33.0,190.0,185.0,408.0
Denmark,2020-01-17,25.0,191.0,202.0,418.0
Denmark,2020-01-18,17.0,115.0,111.0,243.0
Denmark,2020-01-19,20.0,155.0,157.0,332.0
Denmark,2020-01-20,35.0,199.0,194.0,428.0
Denmark,2020-01-21,35.0,187.0,181.0,403.0
Denmark,2020-01-22,36.0,181.0,179.0,396.0
Denmark,2020-01-23,33.0,187.0,178.0,398.0
Denmark,2020-01-24,27.0,196.0,201.0,424.0
Denmark,2020-01-25,15.0,114.0,106.0,235.0
Denmark,2020-01-26,19.0,151.0,147.0,317.0
Denmark,2020-01-27,27.0,197.0,203.0,427.0
Denmark,2020-01-28,28.0,182.0,188.0,398.0
Denmark,2020-01-29,27.0,182.0,195.0,404.0
Denmark,2020-01-30,30.0,195.0,192.0,417.0
Denmark,2020-01-31,26.0,189.0,198.0,413.0
Denmark,2020-02-01,14.0,122.0,124.0,260.0
Denmark,2020-02-02,20.0,169.0,167.0,356.0
Denmark,2020-02-03,35.0,209.0,214.0,458.0
Denmark,2020-02-04,31.0,189.0,194.0,414.0
Denmark,2020-02-05,28.0,185.0,184.0,397.0
Denmark,2020-02-06,29.0,200.0,199.0,428.0
Denmark,2020-02-07,34.0,208.0,216.0,458.0
Denmark,2020-02-08,18.0,138.0,137.0,293.0
Denmark,2020-02-09,11.0,145.0,151.0,307.0
Denmark,2020-02-10,27.0,192.0,188.0,407.0
Denmark,2020-02-11,28.0,167.0,171.0,366.0
Denmark,2020-02-12,29.0,185.0,182.0,396.0
Denmark,2020-02-13,27.0,193.0,197.0,417.0
Denmark,2020-02-14,25.0,207.0,210.0,442.0
Denmark,2020-02-15,17.0,134.0,133.0,284.0
Denmark,2020-02-16,19.0,170.0,170.0,359.0
